order_id,customer_name,customer_phone,shipping_address,city,city_tier,cod_amount,order_hour,is_repeat_customer,latitude,longitude,delivery_success
ORD-PK-06783,Ali Rehman,03004120881,"near Jamia Masjid, Karachi",Karachi,1,2090.0,9,0,24.83997,66.98697,0
ORD-PK-06784,Hamza Bhatti,03029986000,"House #60, Gali #10, near City Bakery, Lahore",Lahore,1,17890.0,23,0,31.49697,74.38325,1
ORD-PK-06785,Zubair Bhatti,03159261390,"House #123, Lane #9, opposite Meezan Bank, Karachi",Karachi,1,3010.0,17,0,24.85375,67.01762,1
ORD-PK-06786,Ali Sheikh,03127340950,"House #355, Block #35, near Government College, Lahore",Lahore,1,7520.0,11,0,31.50084,74.35374,1
ORD-PK-06787,Ahmed Ansari,03218340889,"House #233, Sector #5, opposite Meezan Bank, Karachi",Karachi,1,22840.0,8,0,24.84829,66.98032,0
ORD-PK-06788,Sana Sheikh,03014593390,"House #434, Gali #19, behind Shell Pump, Multan",Multan,2,25600.0,7,1,30.1454,71.52094,0
ORD-PK-06789,Ayesha Malik,03023899231,"House #187, Gali #15, near City Bakery, Multan",Multan,2,27190.0,2,0,30.17996,71.49101,0
ORD-PK-06790,Muhammad Mughal,03227642038,"near Jamia Masjid, Lahore",Lahore,1,7240.0,21,0,31.49156,74.37977,1
ORD-PK-06791,Ali Siddiqui,03219816010,"House #433, Mohallah #3, adjacent to General Hospital, Islamabad",Islamabad,1,3330.0,7,0,33.67511,73.03352,1
ORD-PK-06792,Maryam Khan,03212552593,"House #88, Chowk #13, near Government College, Karachi",Karachi,1,1160.0,21,0,24.82328,66.98058,1
ORD-PK-06793,Zubair Chaudhry,03343072962,"adjacent to General Hospital, Faisalabad",Faisalabad,2,1710.0,14,0,31.43648,73.14775,1
ORD-PK-06794,Zainab Malik,03052371410,"House #140, Street #32, near City Bakery, Islamabad",Islamabad,1,5000.0,19,0,33.64483,73.06924,1
ORD-PK-06795,Maryam Malik,03211651651,"House #123, Sector #26, near City Bakery, Hyderabad",Hyderabad,2,6760.0,20,0,25.42905,68.38509,1
ORD-PK-06796,Ayesha Chaudhry,03029492933,"House #191, Chowk #4, opposite Meezan Bank, Dera Ismail Khan",Dera Ismail Khan,3,16800.0,9,0,31.86997,70.89474,0
ORD-PK-06797,Hassan Mughal,03349699334,"House #236, Phase #25, opposite Meezan Bank, Karachi",Karachi,1,2450.0,10,0,24.87698,66.98263,1
ORD-PK-06798,Usman Bhatti,03016067378,main bazar,Karachi,1,3470.0,10,0,24.82849,67.01019,0
ORD-PK-06799,Ahmed Shah,03342229358,"adjacent to General Hospital, Karachi",Karachi,1,21940.0,22,1,24.82073,66.97658,0
ORD-PK-06800,Usman Rehman,03211762495,"near Government College, Rawalpindi",Rawalpindi,1,2960.0,20,1,33.5919,72.98304,0
ORD-PK-06801,Hamza Rehman,03127773333,"near Government College, Hyderabad",Hyderabad,2,10190.0,15,0,25.37349,68.3436,1
ORD-PK-06802,Sana Malik,03337388757,"House #169, Gali #6, opposite Meezan Bank, Quetta",Quetta,2,4330.0,13,0,30.17888,66.9541,0
ORD-PK-06803,Zubair Chaudhry,03005499037,"behind Shell Pump, Lahore",Lahore,1,11480.0,17,0,31.51808,74.38668,1
ORD-PK-06804,Usman Malik,03153741283,"near Jamia Masjid, Lahore",Lahore,1,2030.0,8,0,31.55835,74.39868,1
ORD-PK-06805,Hassan Qureshi,03337229859,"near Jamia Masjid, Gujranwala",Gujranwala,2,3580.0,18,0,32.16422,74.18446,0
ORD-PK-06806,Fatima Khan,03026054920,"House #110, Sector #34, near City Bakery, Rawalpindi",Rawalpindi,1,13370.0,10,0,33.59953,73.00472,1
ORD-PK-06807,Zubair Tariq,03345150213,"behind Shell Pump, Lahore",Lahore,1,3100.0,12,0,31.50759,74.38401,1
ORD-PK-06808,Hassan Khan,03996627682,"House #411, Block #3, behind Shell Pump, Karachi",Karachi,1,22660.0,15,1,24.82509,66.97161,0
ORD-PK-06809,Fatima Tariq,03025656531,"behind Shell Pump, Faisalabad",Faisalabad,2,8230.0,18,0,31.46032,73.15741,1
ORD-PK-06810,Ali Ansari,03022487543,"House #301, Mohallah #12, near City Bakery, Karachi",Karachi,1,1640.0,15,0,24.84255,66.98354,1
ORD-PK-06811,Muhammad Tariq,03028129814,main bazar,Gujranwala,2,6850.0,15,1,32.1811,74.20177,1
ORD-PK-06812,Hamza Mughal,03886634075,"House #100, Street #25, near City Bakery, Multan",Multan,2,19350.0,13,0,30.1752,71.49721,0
ORD-PK-06813,Zubair Shah,03006806667,"House #233, Block #28, adjacent to General Hospital, Faisalabad",Faisalabad,2,3100.0,11,0,31.46819,73.17283,0
ORD-PK-06814,Hassan Bhatti,03349331305,"House #303, Phase #12, behind Shell Pump, Hyderabad",Hyderabad,2,3770.0,8,0,25.43009,68.319,1
ORD-PK-06815,Ayesha Siddiqui,03155427725,"House #251, Mohallah #4, near Jamia Masjid, Faisalabad",Faisalabad,2,6880.0,18,0,31.44021,73.1677,1
ORD-PK-06816,Fatima Shah,03349154108,"near Government College, Karachi",Karachi,1,11930.0,11,0,24.86293,66.97942,1
ORD-PK-06817,Ahmed Shah,03456429307,shop,Karachi,1,1960.0,19,0,24.82792,66.99443,0
ORD-PK-06818,Usman Rehman,03159688991,"House #325, Block #22, adjacent to General Hospital, Multan",Multan,2,20950.0,6,1,30.12694,71.53753,1
ORD-PK-06819,Zainab Bhatti,03006736302,"House #354, Gali #3, near City Bakery, Karachi",Karachi,1,8340.0,18,1,24.8967,66.97426,1
ORD-PK-06820,Zubair Shah,03152937072,"House #187, Street #26, near Jamia Masjid, Islamabad",Islamabad,1,3160.0,6,0,33.65248,73.058,1
ORD-PK-06821,Maryam Rehman,03025974330,"House #367, Block #12, behind Shell Pump, Hyderabad",Hyderabad,2,8270.0,10,0,25.42357,68.33521,1
ORD-PK-06822,Hassan Tariq,03217730093,"near Government College, Lahore",Lahore,1,960.0,21,0,31.54281,74.39421,1
ORD-PK-06823,Hamza Bhatti,03005558629,"House #218, Block #6, adjacent to General Hospital, Karachi",Karachi,1,1910.0,4,0,24.88574,67.01885,1
ORD-PK-06824,Usman Khan,03453578899,"House #235, Chowk #5, behind Shell Pump, Sialkot",Sialkot,2,21420.0,18,0,32.49754,74.49029,1
ORD-PK-06825,Ali Khan,03452477381,"House #353, Phase #34, adjacent to General Hospital, Karachi",Karachi,1,3120.0,14,1,24.87085,67.02528,1
ORD-PK-06826,Bilal Sheikh,03006938179,"House #77, Lane #10, near Government College, Lahore",Lahore,1,22890.0,8,0,31.54816,74.32511,1
ORD-PK-06827,Ahmed Tariq,03333110179,"House #63, Phase #16, near City Bakery, Islamabad",Islamabad,1,1830.0,9,0,33.70982,73.08591,1
ORD-PK-06828,Omar Shah,03465848141,"behind Shell Pump, Lahore",Lahore,1,1130.0,16,0,31.51386,74.33014,1
ORD-PK-06829,Muhammad Ansari,03014107281,"opposite Meezan Bank, Multan",Multan,2,15280.0,12,1,30.12453,71.53295,0
ORD-PK-06830,Maryam Sheikh,03341151428,"House #336, Chowk #23, near Jamia Masjid, Muzaffarabad",Muzaffarabad,3,3950.0,20,0,34.38619,73.49752,1
ORD-PK-06831,Sana Qureshi,03346318970,"opposite Meezan Bank, Gujranwala",Gujranwala,2,11250.0,9,1,32.1906,74.20573,0
ORD-PK-06832,Ahmed Siddiqui,03333635910,"House #247, Lane #24, near Jamia Masjid, Hyderabad",Hyderabad,2,20600.0,19,0,25.43568,68.39526,0
ORD-PK-06833,Zubair Rehman,03228726920,"near Government College, Sialkot",Sialkot,2,1670.0,0,0,32.46404,74.54492,1
ORD-PK-06834,Muhammad Malik,03003495799,"House #413, Chowk #18, near Government College, Karachi",Karachi,1,1060.0,23,0,24.86894,67.01573,1
ORD-PK-06835,Omar Shah,03348525908,"House #202, Sector #33, near Jamia Masjid, Rawalpindi",Rawalpindi,1,6520.0,10,0,33.54162,73.00584,1
ORD-PK-06836,Ali Sheikh,03666399460,"House #372, Lane #18, near Government College, Lahore",Lahore,1,21080.0,17,0,31.48091,74.33186,1
ORD-PK-06837,Omar Chaudhry,03156398584,"House #259, Mohallah #22, near Jamia Masjid, Karachi",Karachi,1,7160.0,11,0,24.88587,66.9739,1
ORD-PK-06838,Zainab Chaudhry,03666474862,"House #168, Phase #17, behind Shell Pump, Islamabad",Islamabad,1,6490.0,15,0,33.65622,73.07902,0
ORD-PK-06839,Omar Rehman,03159064894,"House #47, Sector #26, opposite Meezan Bank, Karachi",Karachi,1,6330.0,17,0,24.85381,67.03623,1
ORD-PK-06840,Hassan Qureshi,03336873005,"House #424, Sector #13, behind Shell Pump, Karachi",Karachi,1,1390.0,20,1,24.89233,66.97834,0
ORD-PK-06841,Ahmed Malik,03339978589,"near Jamia Masjid, Rawalpindi",Rawalpindi,1,8370.0,14,0,33.59701,73.01172,0
ORD-PK-06842,Ayesha Rehman,03152314120,"near City Bakery, Sialkot",Sialkot,2,3610.0,11,0,32.49052,74.49557,1
ORD-PK-06843,Ahmed Rehman,03465291367,"House #347, Chowk #25, adjacent to General Hospital, Karachi",Karachi,1,1820.0,16,0,24.84383,66.97786,1
ORD-PK-06844,Bilal Rehman,03227311712,"House #347, Chowk #13, near City Bakery, Peshawar",Peshawar,2,2380.0,20,0,34.01935,71.55174,1
ORD-PK-06845,Ayesha Chaudhry,03331758561,"behind Shell Pump, Islamabad",Islamabad,1,1740.0,16,0,33.64993,73.05858,0
ORD-PK-06846,Usman Khan,03221361478,"near Jamia Masjid, Islamabad",Islamabad,1,16260.0,18,0,33.66294,73.05008,1
ORD-PK-06847,Ahmed Chaudhry,03018069006,"near City Bakery, Hyderabad",Hyderabad,2,4020.0,6,0,25.40959,68.32426,0
ORD-PK-06848,Ayesha Tariq,03008851751,"opposite Meezan Bank, Faisalabad",Faisalabad,2,25180.0,4,1,31.4216,73.1461,1
ORD-PK-06849,Usman Chaudhry,03345326764,"near City Bakery, Turbat",Turbat,3,8190.0,10,1,26.02553,63.04927,1
ORD-PK-06850,Usman Tariq,03019755184,"House #60, Street #30, behind Shell Pump, Rawalpindi",Rawalpindi,1,1150.0,16,1,33.56848,73.04113,1
ORD-PK-06851,Muhammad Ansari,03025910864,"House #11, Lane #32, near Government College, Islamabad",Islamabad,1,2690.0,19,0,33.70101,73.07456,1
ORD-PK-06852,Muhammad Mughal,03667393609,"House #172, Phase #22, adjacent to General Hospital, Rawalpindi",Rawalpindi,1,6440.0,21,0,33.55094,73.01686,0
ORD-PK-06853,Ahmed Tariq,03009668224,"House #401, Street #11, adjacent to General Hospital, Karachi",Karachi,1,2280.0,15,1,24.84091,66.9967,1
ORD-PK-06854,Zainab Malik,03017144578,"House #369, Lane #34, near Jamia Masjid, Rawalpindi",Rawalpindi,1,21530.0,17,1,33.5861,73.05477,0
ORD-PK-06855,Hamza Bhatti,03222429657,"opposite Meezan Bank, Rawalpindi",Rawalpindi,1,1170.0,12,0,33.58242,73.0141,1
ORD-PK-06856,Zainab Ansari,03002367791,"opposite Meezan Bank, Karachi",Karachi,1,15530.0,10,0,24.82587,67.03374,0
ORD-PK-06857,Omar Ansari,03215498631,"behind Shell Pump, Sialkot",Sialkot,2,7060.0,11,0,32.46171,74.51145,1
ORD-PK-06858,Maryam Shah,03028620653,"House #121, Sector #12, behind Shell Pump, Islamabad",Islamabad,1,1500.0,18,0,33.68841,73.03198,1
ORD-PK-06859,Saad Bhatti,03027355027,"near City Bakery, Lahore",Lahore,1,1230.0,20,0,31.53219,74.33913,1
ORD-PK-06860,Ahmed Khan,03023230248,shop,Islamabad,1,4690.0,12,1,33.69022,73.02001,1
ORD-PK-06861,Saad Mughal,03025299255,"near Government College, Karachi",Karachi,1,14500.0,17,0,24.85705,67.00946,0
ORD-PK-06862,Zubair Qureshi,03058363698,"House #5, Gali #21, near Jamia Masjid, Karachi",Karachi,1,16790.0,21,0,24.85144,66.97065,1
ORD-PK-06863,Hassan Malik,03464761003,"House #5, Chowk #14, behind Shell Pump, Islamabad",Islamabad,1,3210.0,14,1,33.68102,73.04236,1
ORD-PK-06864,Fatima Siddiqui,03229401741,"House #257, Sector #27, opposite Meezan Bank, Karachi",Karachi,1,920.0,20,0,24.84592,67.01345,1
ORD-PK-06865,Ayesha Mughal,03462374868,"House #399, Lane #21, near Jamia Masjid, Sukkur",Sukkur,3,5630.0,11,0,27.68572,68.89383,1
ORD-PK-06866,Omar Malik,03009995196,"House #340, Sector #17, behind Shell Pump, Faisalabad",Faisalabad,2,3830.0,20,1,31.41045,73.09714,1
ORD-PK-06867,Ali Shah,03457261947,"near Jamia Masjid, Islamabad",Islamabad,1,5930.0,16,0,33.71863,73.02324,1
ORD-PK-06868,Fatima Chaudhry,03012310347,"House #285, Street #4, near City Bakery, Lahore",Lahore,1,3990.0,12,0,31.49526,74.39853,1
ORD-PK-06869,Usman Khan,03333478119,"House #316, Mohallah #17, behind Shell Pump, Faisalabad",Faisalabad,2,4060.0,22,0,31.47465,73.17299,1
ORD-PK-06870,Saad Sheikh,03129160368,"House #449, Block #10, opposite Meezan Bank, Faisalabad",Faisalabad,2,6170.0,5,1,31.41856,73.15878,1
ORD-PK-06871,Muhammad Rehman,03347447260,"near Government College, Multan",Multan,2,8240.0,11,0,30.16748,71.50163,0
ORD-PK-06872,Ahmed Sheikh,03462380631,"House #176, Sector #34, adjacent to General Hospital, Karachi",Karachi,1,27560.0,20,0,24.8971,67.03513,0
ORD-PK-06873,Bilal Tariq,03018125327,"adjacent to General Hospital, Lahore",Lahore,1,12170.0,21,0,31.5196,74.32991,0
ORD-PK-06874,Maryam Tariq,03218541068,"near Jamia Masjid, Lahore",Lahore,1,4140.0,22,0,31.4921,74.32713,0
ORD-PK-06875,Omar Rehman,03004405933,call on arrival,Muzaffarabad,3,1130.0,17,1,34.37547,73.4341,0
ORD-PK-06876,Ali Malik,03454319780,"House #197, Street #14, near Jamia Masjid, Islamabad",Islamabad,1,3980.0,0,0,33.71495,73.06421,0
ORD-PK-06877,Ayesha Bhatti,03124377296,"House #323, Block #24, near City Bakery, Karachi",Karachi,1,1780.0,6,0,24.87961,66.96619,1
ORD-PK-06878,Bilal Rehman,03017461885,"House #406, Sector #24, near City Bakery, Faisalabad",Faisalabad,2,3780.0,18,0,31.42568,73.12939,0
ORD-PK-06879,Ahmed Khan,03156041120,"House #103, Chowk #21, near City Bakery, Multan",Multan,2,21860.0,15,1,30.14404,71.54251,0
ORD-PK-06880,Zainab Ansari,03122635091,"House #340, Phase #28, near City Bakery, Gujranwala",Gujranwala,2,2790.0,18,1,32.18447,74.1773,1
ORD-PK-06881,Hamza Malik,03334703496,"behind Shell Pump, Karachi",Karachi,1,1190.0,15,0,24.83455,67.0315,1
ORD-PK-06882,Sana Bhatti,03777166702,"House #36, Block #31, behind Shell Pump, Sialkot",Sialkot,2,7670.0,15,0,32.52213,74.48755,0
ORD-PK-06883,Hassan Qureshi,03211854843,call on arrival,Karachi,1,6290.0,11,0,24.84469,67.03457,0
ORD-PK-06884,Bilal Shah,03229514500,near bridge,Sialkot,2,1710.0,8,1,32.49105,74.50595,1
ORD-PK-06885,Usman Mughal,03342233780,"House #93, Gali #28, near Government College, Karachi",Karachi,1,4700.0,9,0,24.86942,67.01074,1
ORD-PK-06886,Ayesha Mughal,03335722305,"House #34, Lane #33, behind Shell Pump, Lahore",Lahore,1,1590.0,20,0,31.51282,74.39133,1
ORD-PK-06887,Saad Shah,03152824755,deliver at office,Gujranwala,2,3120.0,19,0,32.2136,74.19742,0
ORD-PK-06888,Usman Malik,03057963523,"near City Bakery, Karachi",Karachi,1,24130.0,3,1,24.86527,66.98568,1
ORD-PK-06889,Hamza Shah,03469957249,"House #33, Lane #3, near Jamia Masjid, Lahore",Lahore,1,23740.0,18,0,31.4934,74.39448,1
ORD-PK-06890,Fatima Rehman,03457344645,"House #357, Chowk #3, behind Shell Pump, Multan",Multan,2,5440.0,4,0,30.13302,71.54208,1
ORD-PK-06891,Maryam Bhatti,03213614133,"House #58, Chowk #19, near City Bakery, Multan",Multan,2,17120.0,21,1,30.1396,71.50337,1
ORD-PK-06892,Sana Bhatti,03469346641,"near Jamia Masjid, Quetta",Quetta,2,2480.0,18,1,30.15784,66.9809,0
ORD-PK-06893,Fatima Ansari,03008208945,"House #13, Gali #27, adjacent to General Hospital, Lahore",Lahore,1,13730.0,12,0,31.49543,74.36858,1
ORD-PK-06894,Zainab Siddiqui,03345892896,"near City Bakery, Karachi",Karachi,1,25960.0,13,0,24.83171,66.973,1
ORD-PK-06895,Zubair Shah,03028995641,"near Jamia Masjid, Sialkot",Sialkot,2,3910.0,23,0,32.48138,74.53365,0
ORD-PK-06896,Hassan Bhatti,03003896191,"House #117, Sector #21, opposite Meezan Bank, Hyderabad",Hyderabad,2,25960.0,18,0,25.4336,68.32793,0
ORD-PK-06897,Omar Bhatti,03014091259,"near City Bakery, Gujranwala",Gujranwala,2,10390.0,7,0,32.15342,74.17306,1
ORD-PK-06898,Ayesha Bhatti,03886882665,"near Jamia Masjid, Faisalabad",Faisalabad,2,4730.0,11,0,31.43332,73.11993,0
ORD-PK-06899,Hamza Tariq,03225525050,shop,Karachi,1,23340.0,20,0,24.86439,66.99921,0
ORD-PK-06900,Fatima Qureshi,03029341197,"opposite Meezan Bank, Karachi",Karachi,1,20050.0,21,0,24.86434,66.98804,1
ORD-PK-06901,Ahmed Tariq,03464894520,"near Government College, Karachi",Karachi,1,27390.0,10,0,24.87364,67.03865,0
ORD-PK-06902,Usman Ansari,03467031778,"House #182, Mohallah #21, behind Shell Pump, Faisalabad",Faisalabad,2,19820.0,23,0,31.45275,73.13599,1
ORD-PK-06903,Ayesha Mughal,03333441610,"near Government College, Karachi",Karachi,1,16060.0,8,0,24.84927,67.02239,0
ORD-PK-06904,Bilal Malik,03776797154,"House #449, Lane #20, near Government College, Islamabad",Islamabad,1,3770.0,11,0,33.66214,73.03551,0
ORD-PK-06905,Hamza Malik,03004568178,"House #309, Chowk #34, near Government College, Lahore",Lahore,1,24970.0,20,0,31.51232,74.37779,0
ORD-PK-06906,Omar Malik,03336003535,"behind Shell Pump, Karachi",Karachi,1,13280.0,16,0,24.84055,67.01931,1
ORD-PK-06907,Maryam Malik,03128064744,"near Government College, Karachi",Karachi,1,7510.0,14,0,24.88218,66.99778,1
ORD-PK-06908,Hassan Khan,03992628240,"House #67, Phase #29, opposite Meezan Bank, Lahore",Lahore,1,6120.0,12,0,31.48981,74.37775,0
ORD-PK-06909,Ahmed Qureshi,03025363556,"House #427, Street #19, opposite Meezan Bank, Rawalpindi",Rawalpindi,1,3140.0,17,0,33.54284,73.0064,1
ORD-PK-06910,Hassan Qureshi,03214783718,"House #51, Gali #14, near City Bakery, Peshawar",Peshawar,2,5120.0,21,0,34.05025,71.50182,1
ORD-PK-06911,Ahmed Rehman,03332848474,"House #446, Lane #2, near City Bakery, Quetta",Quetta,2,6330.0,20,1,30.2106,66.96012,1
ORD-PK-06912,Usman Ansari,03029159677,"adjacent to General Hospital, Lahore",Lahore,1,6470.0,12,0,31.53906,74.35794,0
ORD-PK-06913,Maryam Tariq,03215073161,"adjacent to General Hospital, Hyderabad",Hyderabad,2,2700.0,16,0,25.36683,68.34441,0
ORD-PK-06914,Ahmed Chaudhry,03331552746,"opposite Meezan Bank, Lahore",Lahore,1,19500.0,14,1,31.54712,74.35328,0
ORD-PK-06915,Usman Khan,03214631499,"House #154, Lane #3, behind Shell Pump, Faisalabad",Faisalabad,2,15710.0,8,0,31.45952,73.16499,1
ORD-PK-06916,Zubair Siddiqui,03021999437,"House #319, Phase #13, adjacent to General Hospital, Quetta",Quetta,2,2370.0,23,1,30.1606,66.98862,1
ORD-PK-06917,Sana Malik,03056162295,"near Jamia Masjid, Lahore",Lahore,1,1330.0,0,0,31.50374,74.31986,1
ORD-PK-06918,Ali Sheikh,03157320481,"House #54, Sector #6, adjacent to General Hospital, Multan",Multan,2,1350.0,7,1,30.16681,71.55024,1
ORD-PK-06919,Ali Mughal,03022248365,"opposite Meezan Bank, Peshawar",Peshawar,2,18390.0,23,0,34.05312,71.5414,0
ORD-PK-06920,Hassan Shah,03885217749,"House #200, Lane #5, behind Shell Pump, Quetta",Quetta,2,6650.0,10,0,30.21217,67.0024,0
ORD-PK-06921,Fatima Sheikh,03885352316,"near City Bakery, Lahore",Lahore,1,3270.0,13,0,31.55614,74.37487,0
ORD-PK-06922,Ali Mughal,03772213946,"House #208, Phase #26, near Government College, Peshawar",Peshawar,2,3960.0,22,0,34.00826,71.50281,0
ORD-PK-06923,Hassan Chaudhry,03774679414,"behind Shell Pump, Rawalpindi",Rawalpindi,1,910.0,18,0,33.58286,73.05438,0
ORD-PK-06924,Hassan Malik,03666702965,"opposite Meezan Bank, Faisalabad",Faisalabad,2,8970.0,21,0,31.47585,73.11732,0
ORD-PK-06925,Omar Mughal,03053317520,"House #69, Street #34, behind Shell Pump, Karachi",Karachi,1,15340.0,7,0,24.88673,67.03217,0
ORD-PK-06926,Saad Ansari,03018503560,"House #126, Lane #17, near City Bakery, Rawalpindi",Rawalpindi,1,5940.0,12,0,33.54911,73.00651,0
ORD-PK-06927,Hassan Mughal,03347339139,"House #13, Sector #24, behind Shell Pump, Islamabad",Islamabad,1,16090.0,17,0,33.72279,73.02315,1
ORD-PK-06928,Fatima Ansari,03015855930,"near Jamia Masjid, Lahore",Lahore,1,2990.0,16,0,31.54865,74.33614,1
ORD-PK-06929,Hamza Sheikh,03344460316,"House #345, Phase #22, behind Shell Pump, Karachi",Karachi,1,920.0,10,0,24.89729,66.97864,1
ORD-PK-06930,Maryam Bhatti,03336825622,"House #363, Chowk #5, opposite Meezan Bank, Rawalpindi",Rawalpindi,1,2690.0,20,0,33.55482,72.9967,1
ORD-PK-06931,Zubair Sheikh,03016170515,"House #311, Phase #28, near Jamia Masjid, Sialkot",Sialkot,2,6540.0,10,0,32.48846,74.49748,0
ORD-PK-06932,Omar Malik,03881605595,"House #44, Block #24, behind Shell Pump, Rawalpindi",Rawalpindi,1,5880.0,20,0,33.58638,73.04286,1
ORD-PK-06933,Hamza Rehman,03128430067,"near Government College, Lahore",Lahore,1,7180.0,16,0,31.50176,74.33856,0
ORD-PK-06934,Zainab Bhatti,03468536713,"House #284, Gali #20, near Jamia Masjid, Peshawar",Peshawar,2,23060.0,18,1,34.02555,71.56144,1
ORD-PK-06935,Bilal Bhatti,03127693542,"adjacent to General Hospital, Islamabad",Islamabad,1,4630.0,19,0,33.67856,73.01725,1
ORD-PK-06936,Maryam Rehman,03127656260,"near Jamia Masjid, Peshawar",Peshawar,2,3170.0,11,0,33.99792,71.55574,1
ORD-PK-06937,Muhammad Sheikh,03457840270,"near Government College, Lahore",Lahore,1,11120.0,16,0,31.54585,74.37326,1
ORD-PK-06938,Ahmed Tariq,03029853722,"House #120, Chowk #5, opposite Meezan Bank, Gujranwala",Gujranwala,2,3400.0,20,0,32.16909,74.1699,1
ORD-PK-06939,Hassan Tariq,03059313139,"House #247, Block #21, adjacent to General Hospital, Sialkot",Sialkot,2,21070.0,7,0,32.45718,74.54434,0
ORD-PK-06940,Usman Rehman,03019228185,"House #218, Phase #18, behind Shell Pump, Rawalpindi",Rawalpindi,1,19310.0,17,0,33.54745,72.99522,1
ORD-PK-06941,Maryam Shah,03995659196,"House #158, Block #34, opposite Meezan Bank, Gujranwala",Gujranwala,2,4200.0,23,0,32.15968,74.23196,0
ORD-PK-06942,Ali Malik,03014460730,"House #305, Block #35, near City Bakery, Karachi",Karachi,1,1980.0,11,0,24.87035,67.02981,1
ORD-PK-06943,Muhammad Ansari,03055713458,"House #400, Gali #4, near City Bakery, Turbat",Turbat,3,5170.0,8,0,26.01004,63.04805,0
ORD-PK-06944,Maryam Malik,03129098839,"House #173, Mohallah #13, near City Bakery, Lahore",Lahore,1,2360.0,15,1,31.55863,74.32138,1
ORD-PK-06945,Hamza Sheikh,03016407117,"House #49, Lane #16, behind Shell Pump, Islamabad",Islamabad,1,8120.0,11,1,33.71605,73.05599,1
ORD-PK-06946,Ali Rehman,03008887573,"House #326, Block #1, near City Bakery, Lahore",Lahore,1,26000.0,22,1,31.5523,74.32729,1
ORD-PK-06947,Zubair Mughal,03218298571,deliver at office,Islamabad,1,2390.0,10,1,33.68163,73.06113,1
ORD-PK-06948,Omar Shah,03013998556,"adjacent to General Hospital, Gujranwala",Gujranwala,2,6540.0,13,0,32.20347,74.19745,1
ORD-PK-06949,Omar Sheikh,03333654330,"House #254, Street #8, near City Bakery, Islamabad",Islamabad,1,1900.0,17,0,33.67121,73.04181,1
ORD-PK-06950,Sana Sheikh,03775625686,"House #389, Gali #6, behind Shell Pump, Multan",Multan,2,1990.0,21,1,30.18746,71.55145,0
ORD-PK-06951,Bilal Khan,03216036545,"House #193, Lane #19, near Government College, Karachi",Karachi,1,16340.0,18,0,24.83019,66.97745,1
ORD-PK-06952,Bilal Mughal,03467340675,"House #178, Mohallah #30, near Jamia Masjid, Multan",Multan,2,7830.0,18,1,30.15964,71.50321,1
ORD-PK-06953,Zubair Bhatti,03022182782,"House #281, Sector #1, behind Shell Pump, Multan",Multan,2,27240.0,8,0,30.12934,71.50096,1
ORD-PK-06954,Fatima Tariq,03054245168,"House #189, Gali #8, behind Shell Pump, Rawalpindi",Rawalpindi,1,4800.0,16,0,33.6012,73.0078,1
ORD-PK-06955,Muhammad Tariq,03461564724,"House #165, Chowk #34, adjacent to General Hospital, Faisalabad",Faisalabad,2,13350.0,11,0,31.43035,73.16994,1
ORD-PK-06956,Ali Shah,03218925553,"House #240, Block #19, near Jamia Masjid, Faisalabad",Faisalabad,2,4260.0,16,0,31.48834,73.11579,1
ORD-PK-06957,Ali Rehman,03454183718,"House #436, Block #23, opposite Meezan Bank, Lahore",Lahore,1,6440.0,18,1,31.48379,74.36115,1
ORD-PK-06958,Zainab Ansari,03335973515,"House #134, Lane #5, behind Shell Pump, Karachi",Karachi,1,7780.0,20,0,24.8995,66.97372,1
ORD-PK-06959,Saad Mughal,03467713985,"House #176, Phase #25, near City Bakery, Gujranwala",Gujranwala,2,3630.0,17,0,32.19922,74.18758,1
ORD-PK-06960,Omar Ansari,03007108810,"behind Shell Pump, Quetta",Quetta,2,1670.0,15,0,30.15986,66.96036,0
ORD-PK-06961,Ahmed Ansari,03465469894,"House #405, Street #25, opposite Meezan Bank, Multan",Multan,2,27390.0,9,0,30.12653,71.55766,1
ORD-PK-06962,Maryam Rehman,03001461556,"House #91, Gali #31, opposite Meezan Bank, Karachi",Karachi,1,7860.0,12,0,24.82143,66.98414,1
ORD-PK-06963,Maryam Siddiqui,03026813591,"House #365, Mohallah #27, behind Shell Pump, Rawalpindi",Rawalpindi,1,1810.0,15,0,33.57729,72.97886,1
ORD-PK-06964,Usman Tariq,03776725693,"near Government College, Karachi",Karachi,1,3490.0,18,1,24.86378,67.02364,0
ORD-PK-06965,Muhammad Shah,03015151101,"House #182, Sector #25, behind Shell Pump, Faisalabad",Faisalabad,2,20520.0,0,0,31.41787,73.09576,0
ORD-PK-06966,Bilal Malik,03341440958,"House #339, Phase #24, behind Shell Pump, Turbat",Turbat,3,2830.0,19,0,26.01859,63.06438,1
ORD-PK-06967,Usman Malik,03993980056,"adjacent to General Hospital, Karachi",Karachi,1,23140.0,21,1,24.83884,67.02008,1
ORD-PK-06968,Maryam Siddiqui,03457001736,"near Government College, Karachi",Karachi,1,1490.0,10,0,24.82873,67.00512,1
ORD-PK-06969,Ahmed Siddiqui,03221554316,"House #310, Lane #13, behind Shell Pump, Lahore",Lahore,1,2990.0,16,1,31.54294,74.3802,1
ORD-PK-06970,Zubair Bhatti,03331249127,"House #191, Sector #8, near Government College, Rawalpindi",Rawalpindi,1,2460.0,12,0,33.60172,73.02142,1
